time,type,level
2025-05-06 15:30:00,Bullish BOS,3384.99
2025-05-07 03:30:00,Bearish BOS,3373.27
2025-05-06 19:15:00,Bullish BOS,3398.01
2025-06-13 05:30:00,Bullish BOS,3437.85
2025-05-07 03:30:00,Bearish BOS,3377.23
2025-05-08 08:45:00,Bearish BOS,3360.21
2025-05-08 04:45:00,Bullish BOS,3397.4
2025-05-07 23:15:00,Bearish BOS,3369.29
2025-05-07 16:45:00,Bullish BOS,3393.75
2025-05-07 21:30:00,Bearish BOS,3381.56
2025-05-08 04:45:00,Bullish BOS,3398.09
2025-05-07 22:00:00,Bearish BOS,3375.71
2025-05-08 04:45:00,Bullish BOS,3397.92
2025-05-08 08:45:00,Bearish BOS,3363.66
2025-06-13 03:45:00,Bullish BOS,3414.78
2025-05-08 19:00:00,Bearish BOS,3320.32
2025-06-02 16:45:00,Bullish BOS,3369.28
2025-05-08 22:15:00,Bearish BOS,3297.85
2025-05-09 05:00:00,Bearish BOS,3288.75
2025-05-09 07:45:00,Bullish BOS,3324.02
2025-05-12 01:30:00,Bearish BOS,3274.86
2025-05-09 14:00:00,Bullish BOS,3330.25
2025-05-09 14:15:00,Bullish BOS,3332.15
2025-05-09 16:15:00,Bullish BOS,3338.33
2025-05-09 18:00:00,Bullish BOS,3340.24
2025-05-12 01:00:00,Bearish BOS,3320.38
2025-05-23 14:45:00,Bullish BOS,3347.53
2025-05-12 01:00:00,Bearish BOS,3325.47
2025-05-12 04:00:00,Bearish BOS,3265.95
2025-05-12 10:00:00,Bearish BOS,3258.87
2025-05-12 12:45:00,Bearish BOS,3216.25
2025-05-14 15:30:00,Bearish BOS,3207.74
2025-05-13 07:45:00,Bullish BOS,3248.54
2025-05-13 07:30:00,Bullish BOS,3243.36
2025-05-14 15:00:00,Bearish BOS,3215.99
2025-05-13 09:45:00,Bullish BOS,3260.68
2025-05-20 17:00:00,Bullish BOS,3265.43
2025-05-14 07:00:00,Bearish BOS,3225.57
2025-05-20 16:45:00,Bullish BOS,3257.05
2025-05-14 14:45:00,Bearish BOS,3221.83
2025-05-16 01:00:00,Bullish BOS,3243.79
2025-05-15 23:45:00,Bullish BOS,3239.2
2025-05-14 21:45:00,Bearish BOS,3175.03
2025-05-14 21:45:00,Bearish BOS,3173.84
2025-05-15 05:15:00,Bearish BOS,3168.03
2025-05-15 16:00:00,Bullish BOS,3192.65
2025-05-15 15:00:00,Bullish BOS,3180.02
2025-05-15 22:15:00,Bullish BOS,3229.06
2025-05-20 16:45:00,Bullish BOS,3252.14
2025-05-16 06:00:00,Bearish BOS,3215.01
2025-05-16 11:00:00,Bearish BOS,3206.57
2025-05-19 01:15:00,Bullish BOS,3231.23
2025-05-16 13:45:00,Bearish BOS,3195.65
2025-05-16 22:15:00,Bullish BOS,3192.16
2025-05-19 01:00:00,Bullish BOS,3202.87
2025-05-20 16:45:00,Bullish BOS,3249.75
2025-05-19 06:45:00,Bearish BOS,3214.68
2025-05-20 16:45:00,Bullish BOS,3248.47
2025-05-20 05:15:00,Bearish BOS,3214.33
2025-05-20 14:15:00,Bullish BOS,3239.29
2025-05-20 16:45:00,Bullish BOS,3250.76
2025-05-20 20:45:00,Bullish BOS,3285.71
2025-05-21 01:00:00,Bullish BOS,3295.68
2025-05-21 06:15:00,Bullish BOS,3304.16
2025-05-22 16:45:00,Bearish BOS,3288.59
2025-05-21 08:45:00,Bullish BOS,3314.48
2025-05-29 01:15:00,Bearish BOS,3285.56
2025-05-21 22:00:00,Bullish BOS,3320.67
2025-05-22 13:45:00,Bearish BOS,3290.95
2025-05-21 20:45:00,Bullish BOS,3315.17
2025-05-22 04:00:00,Bullish BOS,3324.84
2025-05-23 14:45:00,Bullish BOS,3345.31
2025-05-29 02:00:00,Bearish BOS,3283.15
2025-05-23 08:00:00,Bullish BOS,3315.72
2025-05-29 02:00:00,Bearish BOS,3279.37
2025-05-23 04:45:00,Bullish BOS,3304.8
2025-05-23 07:15:00,Bullish BOS,3308.85
2025-05-29 01:15:00,Bearish BOS,3287.05
2025-05-23 14:30:00,Bullish BOS,3334.33
2025-05-23 20:15:00,Bullish BOS,3364.53
2025-06-02 16:30:00,Bullish BOS,3365.87
2025-05-26 12:15:00,Bearish BOS,3331.6
2025-05-26 12:15:00,Bearish BOS,3332.21
2025-05-27 08:45:00,Bearish BOS,3323.52
2025-05-27 01:00:00,Bullish BOS,3343.54
2025-06-02 10:00:00,Bullish BOS,3349.77
2025-05-27 14:15:00,Bearish BOS,3292.64
2025-05-29 01:15:00,Bearish BOS,3287.84
2025-05-29 02:00:00,Bearish BOS,3284.9
2025-05-27 22:00:00,Bullish BOS,3304.35
2025-05-28 02:15:00,Bullish BOS,3307.96
2025-05-28 06:15:00,Bearish BOS,3298.18
2025-05-28 10:30:00,Bullish BOS,3315.76
2025-05-28 19:30:00,Bearish BOS,3291.68
2025-05-28 12:45:00,Bullish BOS,3323.77
2025-05-29 19:00:00,Bullish BOS,3325.44
2025-05-28 16:30:00,Bearish BOS,3305.38
2025-05-28 19:30:00,Bearish BOS,3292.58
2025-05-29 01:15:00,Bearish BOS,3288.62
2025-05-29 15:00:00,Bullish BOS,3303.04
2025-06-30 01:15:00,Bearish BOS,3250.33
2025-05-29 10:15:00,Bullish BOS,3280.09
2025-05-29 13:15:00,Bullish BOS,3289.25
2025-05-29 19:00:00,Bullish BOS,3322.02
2025-06-02 09:15:00,Bullish BOS,3331.23
2025-05-30 05:00:00,Bearish BOS,3309.65
2025-06-02 08:45:00,Bullish BOS,3322.7
2025-05-30 16:30:00,Bearish BOS,3290.25
2025-05-30 16:45:00,Bearish BOS,3287.51
2025-06-02 01:00:00,Bullish BOS,3306.73
2025-05-30 16:45:00,Bearish BOS,3282.82
2025-06-02 01:45:00,Bullish BOS,3308.24
2025-06-27 15:30:00,Bearish BOS,3271.82
2025-06-02 01:00:00,Bullish BOS,3295.71
2025-06-02 08:00:00,Bullish BOS,3316.57
2025-06-02 15:15:00,Bullish BOS,3358.82
2025-06-02 16:30:00,Bullish BOS,3363.64
2025-06-02 21:45:00,Bullish BOS,3378.78
2025-06-02 21:45:00,Bullish BOS,3379.19
2025-06-03 04:00:00,Bearish BOS,3369.29
2025-06-03 01:00:00,Bullish BOS,3382.34
2025-06-05 13:15:00,Bullish BOS,3392.24
2025-06-03 06:30:00,Bearish BOS,3363.31
2025-06-03 09:30:00,Bearish BOS,3356.39
2025-06-03 16:45:00,Bearish BOS,3351.24
2025-06-03 16:45:00,Bearish BOS,3349.08
2025-06-06 17:15:00,Bearish BOS,3333.2
2025-06-03 22:30:00,Bullish BOS,3354.59
2025-06-04 04:15:00,Bullish BOS,3361.61
2025-06-04 17:30:00,Bullish BOS,3372.62
2025-06-06 16:45:00,Bearish BOS,3343.8
2025-06-05 12:15:00,Bullish BOS,3384.65
2025-06-05 12:15:00,Bullish BOS,3384.1
2025-06-05 07:15:00,Bearish BOS,3368.31
2025-06-05 18:30:00,Bearish BOS,3361.2
2025-06-13 03:15:00,Bullish BOS,3403.33
2025-06-06 17:00:00,Bearish BOS,3339.61
2025-06-06 03:00:00,Bullish BOS,3363.54
2025-06-06 04:15:00,Bullish BOS,3364.02
2025-06-06 12:15:00,Bearish BOS,3356.22
2025-06-06 06:30:00,Bullish BOS,3368.57
2025-06-12 05:30:00,Bullish BOS,3375.6
2025-06-06 16:30:00,Bearish BOS,3352.84
2025-06-06 21:00:00,Bearish BOS,3316.79
2025-06-09 03:30:00,Bearish BOS,3307.13
2025-06-27 07:00:00,Bearish BOS,3293.61
2025-06-09 18:15:00,Bullish BOS,3328.43
2025-06-10 04:30:00,Bearish BOS,3310.73
2025-06-10 14:00:00,Bullish BOS,3338.16
2025-06-24 16:30:00,Bearish BOS,3301.94
2025-06-10 11:00:00,Bullish BOS,3331.29
2025-06-10 13:45:00,Bullish BOS,3334.84
2025-06-10 16:15:00,Bullish BOS,3342.47
2025-06-11 15:30:00,Bullish BOS,3349.08
2025-06-24 09:30:00,Bearish BOS,3320.03
2025-06-24 09:30:00,Bearish BOS,3319.51
2025-06-11 04:15:00,Bullish BOS,3334.5
2025-06-24 15:00:00,Bearish BOS,3315.53
2025-06-11 05:45:00,Bullish BOS,3337.4
2025-06-11 10:45:00,Bullish BOS,3343.13
2025-06-11 15:30:00,Bullish BOS,3348.54
2025-06-11 20:15:00,Bearish BOS,3326.22
2025-06-12 01:00:00,Bullish BOS,3360.68
2025-06-24 09:30:00,Bearish BOS,3319.29
2025-06-12 04:15:00,Bullish BOS,3373.29
2025-06-12 05:30:00,Bullish BOS,3376.79
2025-06-12 10:30:00,Bearish BOS,3365.25
2025-06-24 08:30:00,Bearish BOS,3338.67
2025-06-12 16:30:00,Bullish BOS,3388.57
2025-06-13 03:00:00,Bullish BOS,3398.77
2025-06-16 01:00:00,Bullish BOS,3444.4
2025-06-16 16:45:00,Bearish BOS,3407.91
2025-06-16 01:00:00,Bullish BOS,3446.8
2025-08-29 22:45:00,Bullish BOS,3451.23
2025-06-16 16:30:00,Bearish BOS,3409.52
2025-07-22 17:30:00,Bullish BOS,3422.56
2025-06-17 09:30:00,Bearish BOS,3382.76
2025-07-22 15:30:00,Bullish BOS,3403.24
2025-06-18 22:00:00,Bearish BOS,3373.18
2025-06-17 17:30:00,Bearish BOS,3375.76
2025-07-21 17:45:00,Bullish BOS,3400.08
2025-06-18 22:15:00,Bearish BOS,3366.15
2025-06-18 01:00:00,Bullish BOS,3392.3
2025-06-18 07:30:00,Bullish BOS,3396.07
2025-06-18 22:15:00,Bearish BOS,3370.62
2025-07-21 17:45:00,Bullish BOS,3400.01
2025-06-18 22:00:00,Bearish BOS,3375.53
2025-07-21 17:15:00,Bullish BOS,3396.77
2025-06-18 22:00:00,Bearish BOS,3373.87
2025-07-21 17:15:00,Bullish BOS,3395.73
2025-06-19 09:00:00,Bearish BOS,3362.56
2025-06-23 18:15:00,Bullish BOS,3387.93
2025-06-19 08:30:00,Bearish BOS,3369.73
2025-06-20 06:00:00,Bearish BOS,3347.65
2025-06-23 01:00:00,Bullish BOS,3379.0
2025-06-23 01:00:00,Bullish BOS,3375.45
2025-06-20 08:45:00,Bearish BOS,3344.88
2025-06-24 08:15:00,Bearish BOS,3340.37
2025-06-20 16:30:00,Bullish BOS,3359.2
2025-06-23 01:00:00,Bullish BOS,3374.51
2025-06-23 03:15:00,Bearish BOS,3364.62
2025-07-21 17:15:00,Bullish BOS,3396.7
2025-06-24 02:30:00,Bearish BOS,3352.05
2025-06-24 02:45:00,Bearish BOS,3347.12
2025-06-23 17:30:00,Bullish BOS,3381.99
2025-07-21 17:00:00,Bullish BOS,3393.53
2025-06-24 08:30:00,Bearish BOS,3333.3
2025-07-02 22:45:00,Bullish BOS,3357.92
2025-06-24 15:00:00,Bearish BOS,3316.06
2025-06-24 16:30:00,Bearish BOS,3304.62
2025-06-27 06:45:00,Bearish BOS,3295.5
2025-06-24 22:30:00,Bullish BOS,3321.22
2025-06-25 03:00:00,Bullish BOS,3325.17
2025-06-25 10:30:00,Bullish BOS,3335.18
2025-06-25 12:00:00,Bearish BOS,3326.74
2025-06-26 02:00:00,Bullish BOS,3337.07
2025-06-25 15:30:00,Bearish BOS,3321.61
2025-06-27 05:30:00,Bearish BOS,3311.98
2025-06-25 22:30:00,Bullish BOS,3335.33
2025-06-26 02:00:00,Bullish BOS,3336.01
2025-06-26 10:00:00,Bullish BOS,3343.14
2025-07-01 14:00:00,Bullish BOS,3350.28
2025-06-27 05:45:00,Bearish BOS,3309.99
2025-07-01 10:15:00,Bullish BOS,3336.39
2025-06-27 05:30:00,Bearish BOS,3313.25
2025-06-27 09:30:00,Bearish BOS,3289.31
2025-06-27 14:30:00,Bearish BOS,3281.92
2025-06-30 01:15:00,Bearish BOS,3255.89
2025-06-30 05:00:00,Bullish BOS,3278.51
2025-06-30 07:45:00,Bullish BOS,3282.76
2025-06-30 01:00:00,Bearish BOS,3268.4
2025-06-30 07:45:00,Bullish BOS,3283.26
2025-06-30 19:45:00,Bullish BOS,3296.79
2025-07-30 22:15:00,Bearish BOS,3274.64
2025-06-30 18:45:00,Bullish BOS,3288.9
2025-06-30 21:15:00,Bullish BOS,3298.52
2025-07-01 01:45:00,Bullish BOS,3309.41
2025-07-01 06:15:00,Bullish BOS,3320.89
2025-07-01 10:00:00,Bullish BOS,3332.25
2025-07-02 22:45:00,Bullish BOS,3357.92
2025-07-02 03:30:00,Bearish BOS,3337.07
2025-07-02 03:30:00,Bearish BOS,3336.86
2025-07-02 14:00:00,Bullish BOS,3344.9
2025-07-03 15:30:00,Bearish BOS,3328.88
2025-07-03 15:30:00,Bearish BOS,3327.61
2025-07-02 15:30:00,Bullish BOS,3347.72
2025-07-02 21:00:00,Bullish BOS,3351.12
2025-07-03 15:30:00,Bearish BOS,3333.89
2025-07-03 01:00:00,Bullish BOS,3360.1
2025-07-11 18:15:00,Bullish BOS,3365.74
2025-07-07 04:00:00,Bearish BOS,3311.69
2025-07-04 10:15:00,Bullish BOS,3334.8
2025-07-07 04:00:00,Bearish BOS,3323.59
2025-07-08 01:00:00,Bullish BOS,3344.18
2025-07-07 02:00:00,Bearish BOS,3331.42
2025-07-07 02:15:00,Bearish BOS,3330.88
2025-07-08 01:00:00,Bullish BOS,3342.76
2025-07-07 13:30:00,Bearish BOS,3300.69
2025-07-08 18:00:00,Bearish BOS,3296.45
2025-07-07 22:00:00,Bullish BOS,3335.82
2025-07-08 01:00:00,Bullish BOS,3340.37
2025-07-11 13:30:00,Bullish BOS,3345.76
2025-07-08 11:30:00,Bearish BOS,3327.51
2025-07-11 08:15:00,Bullish BOS,3339.46
2025-07-08 16:45:00,Bearish BOS,3320.06
2025-07-09 11:15:00,Bearish BOS,3287.13
2025-07-09 14:45:00,Bearish BOS,3284.96
2025-07-30 21:45:00,Bearish BOS,3282.77
2025-07-09 20:00:00,Bullish BOS,3312.86
2025-07-09 22:00:00,Bullish BOS,3314.59
2025-07-10 01:00:00,Bullish BOS,3316.79
2025-07-10 03:30:00,Bullish BOS,3321.17
2025-07-10 10:00:00,Bullish BOS,3326.3
2025-07-10 16:45:00,Bearish BOS,3314.82
2025-07-11 03:30:00,Bullish BOS,3329.4
2025-07-11 03:30:00,Bullish BOS,3330.22
2025-07-11 03:30:00,Bullish BOS,3330.25
2025-07-10 16:45:00,Bearish BOS,3317.98
2025-07-28 16:45:00,Bearish BOS,3310.12
2025-07-11 03:00:00,Bullish BOS,3326.47
2025-07-11 08:15:00,Bullish BOS,3336.13
2025-07-11 13:15:00,Bullish BOS,3343.76
2025-07-11 13:15:00,Bullish BOS,3343.82
2025-07-14 01:15:00,Bullish BOS,3368.75
2025-07-14 10:15:00,Bullish BOS,3373.94
2025-07-14 15:30:00,Bearish BOS,3353.89
2025-07-14 15:30:00,Bearish BOS,3353.74
2025-07-14 09:30:00,Bullish BOS,3361.65
2025-07-21 14:45:00,Bullish BOS,3374.92
2025-07-14 17:30:00,Bearish BOS,3347.22
2025-07-15 16:15:00,Bearish BOS,3341.05
2025-07-15 06:00:00,Bullish BOS,3351.67
2025-07-15 16:30:00,Bearish BOS,3340.71
2025-07-21 08:15:00,Bullish BOS,3365.21
2025-07-21 08:15:00,Bullish BOS,3365.55
2025-07-15 14:45:00,Bearish BOS,3356.73
2025-07-21 08:15:00,Bullish BOS,3366.73
2025-07-15 18:15:00,Bearish BOS,3334.5
2025-07-17 15:30:00,Bearish BOS,3320.25
2025-07-16 04:15:00,Bullish BOS,3331.9
2025-07-17 15:30:00,Bearish BOS,3323.78
2025-07-16 07:15:00,Bullish BOS,3334.94
2025-07-16 11:45:00,Bullish BOS,3341.91
2025-07-16 18:00:00,Bullish BOS,3342.99
2025-07-16 16:30:00,Bearish BOS,3333.8
2025-07-17 15:30:00,Bearish BOS,3319.62
2025-07-21 15:15:00,Bullish BOS,3377.48
2025-07-17 08:30:00,Bearish BOS,3337.23
2025-07-17 09:00:00,Bearish BOS,3336.26
2025-07-18 10:15:00,Bullish BOS,3344.74
2025-07-17 14:30:00,Bearish BOS,3325.21
2025-07-17 14:45:00,Bearish BOS,3324.77
2025-07-28 16:45:00,Bearish BOS,3309.9
2025-07-18 01:30:00,Bullish BOS,3340.99
2025-07-18 01:30:00,Bullish BOS,3341.07
2025-07-18 06:15:00,Bearish BOS,3335.38
2025-07-18 10:15:00,Bullish BOS,3344.29
2025-07-18 08:45:00,Bearish BOS,3333.87
2025-07-25 18:15:00,Bearish BOS,3331.8
2025-07-18 14:30:00,Bullish BOS,3354.89
2025-07-21 08:00:00,Bullish BOS,3361.24
2025-07-18 22:30:00,Bearish BOS,3350.17
2025-07-25 12:00:00,Bearish BOS,3345.0
2025-07-21 08:00:00,Bullish BOS,3358.58
2025-07-21 14:15:00,Bullish BOS,3370.76
2025-07-22 15:30:00,Bullish BOS,3401.59
2025-07-22 04:30:00,Bearish BOS,3390.52
2025-07-22 09:15:00,Bearish BOS,3385.17
2025-07-24 05:00:00,Bearish BOS,3383.26
2025-07-22 19:45:00,Bullish BOS,3430.55
2025-08-29 17:00:00,Bullish BOS,3433.53
2025-08-29 17:00:00,Bullish BOS,3433.58
2025-07-23 04:00:00,Bearish BOS,3426.26
2025-08-29 17:45:00,Bullish BOS,3438.77
2025-07-23 08:30:00,Bearish BOS,3419.26
2025-07-23 16:00:00,Bearish BOS,3416.41
2025-07-23 12:00:00,Bullish BOS,3429.64
2025-08-29 17:00:00,Bullish BOS,3433.84
2025-07-23 18:45:00,Bearish BOS,3405.56
2025-07-24 06:00:00,Bearish BOS,3381.52
2025-07-24 09:15:00,Bearish BOS,3374.79
2025-07-24 10:45:00,Bearish BOS,3370.06
2025-07-24 15:00:00,Bearish BOS,3362.03
2025-07-25 11:15:00,Bearish BOS,3351.39
2025-08-04 16:45:00,Bullish BOS,3377.39
2025-07-25 05:30:00,Bearish BOS,3365.3
2025-08-04 16:15:00,Bullish BOS,3373.55
2025-07-25 10:30:00,Bearish BOS,3354.86
2025-07-25 13:45:00,Bearish BOS,3343.14
2025-07-25 17:15:00,Bearish BOS,3338.67
2025-07-25 17:45:00,Bearish BOS,3336.28
2025-08-01 16:00:00,Bullish BOS,3347.49
2025-07-28 16:30:00,Bearish BOS,3325.08
2025-07-28 16:30:00,Bearish BOS,3323.89
2025-07-28 06:30:00,Bullish BOS,3338.78
2025-08-01 16:00:00,Bullish BOS,3343.98
2025-08-01 16:00:00,Bullish BOS,3345.2
2025-07-28 10:45:00,Bearish BOS,3335.85
2025-07-28 15:15:00,Bearish BOS,3332.38
2025-07-30 18:00:00,Bearish BOS,3301.8
2025-07-29 04:30:00,Bullish BOS,3318.84
2025-07-30 16:15:00,Bearish BOS,3307.94
2025-07-29 09:15:00,Bullish BOS,3320.82
2025-07-29 11:00:00,Bullish BOS,3322.37
2025-07-29 18:00:00,Bullish BOS,3329.81
2025-07-30 16:00:00,Bearish BOS,3311.99
2025-08-01 15:30:00,Bullish BOS,3334.14
2025-07-30 15:45:00,Bearish BOS,3321.92
2025-07-30 12:00:00,Bullish BOS,3332.37
2025-08-01 15:30:00,Bullish BOS,3334.05
2025-07-30 21:45:00,Bearish BOS,3288.7
2025-07-31 11:00:00,Bullish BOS,3304.94
2025-08-01 15:30:00,Bullish BOS,3314.81
2025-07-31 18:30:00,Bearish BOS,3293.8
2025-07-31 19:00:00,Bearish BOS,3291.38
2025-08-01 02:45:00,Bearish BOS,3289.65
2025-08-01 04:45:00,Bearish BOS,3286.47
2025-08-01 13:45:00,Bullish BOS,3297.08
2025-08-01 14:00:00,Bullish BOS,3300.3
2025-08-01 15:30:00,Bullish BOS,3302.97
2025-08-01 22:30:00,Bullish BOS,3354.46
2025-08-01 22:30:00,Bullish BOS,3355.07
2025-08-12 15:15:00,Bearish BOS,3340.55
2025-08-04 14:15:00,Bullish BOS,3364.62
2025-08-11 19:30:00,Bearish BOS,3345.07
2025-08-04 14:00:00,Bullish BOS,3362.65
2025-08-05 14:30:00,Bearish BOS,3351.7
2025-08-04 16:00:00,Bullish BOS,3371.48
2025-08-05 18:00:00,Bullish BOS,3385.37
2025-08-05 08:00:00,Bearish BOS,3370.58
2025-08-05 17:30:00,Bullish BOS,3382.41
2025-08-05 09:30:00,Bearish BOS,3367.53
2025-08-05 12:00:00,Bearish BOS,3365.72
2025-08-07 10:15:00,Bullish BOS,3390.38
2025-08-06 07:45:00,Bearish BOS,3372.69
2025-08-06 10:15:00,Bearish BOS,3370.66
2025-08-11 10:45:00,Bearish BOS,3360.25
2025-08-07 04:30:00,Bullish BOS,3379.98
2025-08-11 09:15:00,Bearish BOS,3367.15
2025-08-11 10:00:00,Bearish BOS,3365.3
2025-08-07 09:30:00,Bullish BOS,3384.22
2025-08-07 22:30:00,Bullish BOS,3397.44
2025-08-11 09:15:00,Bearish BOS,3371.74
2025-08-07 22:30:00,Bullish BOS,3393.79
2025-08-07 22:30:00,Bullish BOS,3393.87
2025-08-28 17:00:00,Bullish BOS,3408.84
2025-08-11 04:00:00,Bearish BOS,3381.19
2025-08-08 13:30:00,Bearish BOS,3388.68
2025-08-28 14:30:00,Bullish BOS,3404.24
2025-08-11 04:00:00,Bearish BOS,3380.52
2025-08-28 14:15:00,Bullish BOS,3401.96
2025-08-28 14:15:00,Bullish BOS,3404.19
2025-08-11 04:00:00,Bearish BOS,3376.62
2025-08-28 14:15:00,Bullish BOS,3401.85
2025-08-11 03:00:00,Bearish BOS,3390.69
2025-08-11 09:15:00,Bearish BOS,3367.8
2025-08-11 12:00:00,Bearish BOS,3357.31
2025-08-11 14:15:00,Bearish BOS,3353.02
2025-08-11 19:30:00,Bearish BOS,3344.54
2025-08-12 15:15:00,Bearish BOS,3341.47
2025-08-12 15:15:00,Bearish BOS,3341.4
2025-08-13 10:15:00,Bullish BOS,3358.84
2025-08-13 09:45:00,Bullish BOS,3355.85
2025-08-12 15:15:00,Bearish BOS,3342.3
2025-08-13 10:15:00,Bullish BOS,3358.11
2025-08-12 17:00:00,Bearish BOS,3336.09
2025-08-13 10:00:00,Bullish BOS,3358.04
2025-08-18 02:00:00,Bearish BOS,3331.13
2025-08-13 10:15:00,Bullish BOS,3359.03
2025-08-14 17:00:00,Bearish BOS,3342.72
2025-08-13 09:15:00,Bullish BOS,3354.26
2025-08-13 12:15:00,Bullish BOS,3360.96
2025-08-14 03:00:00,Bullish BOS,3366.98
2025-08-14 03:15:00,Bullish BOS,3370.76
2025-08-14 10:45:00,Bearish BOS,3349.97
2025-08-22 18:00:00,Bullish BOS,3374.81
2025-08-22 17:30:00,Bullish BOS,3366.27
2025-08-14 17:00:00,Bearish BOS,3341.74
2025-08-14 19:00:00,Bearish BOS,3334.3
2025-08-18 02:15:00,Bearish BOS,3329.85
2025-08-18 07:00:00,Bullish BOS,3348.67
2025-08-15 13:15:00,Bearish BOS,3338.37
2025-08-15 16:30:00,Bearish BOS,3336.33
2025-08-18 01:00:00,Bearish BOS,3333.59
2025-08-18 04:45:00,Bullish BOS,3345.88
2025-08-18 02:00:00,Bearish BOS,3332.89
2025-08-19 18:00:00,Bearish BOS,3323.62
2025-08-22 17:00:00,Bullish BOS,3358.39
2025-08-18 16:00:00,Bearish BOS,3344.58
2025-08-18 16:00:00,Bearish BOS,3344.55
2025-08-18 21:30:00,Bearish BOS,3332.25
2025-08-19 17:45:00,Bearish BOS,3326.04
2025-08-19 16:00:00,Bearish BOS,3329.71
2025-08-19 13:00:00,Bullish BOS,3341.58
2025-08-19 16:00:00,Bearish BOS,3334.46
2025-08-19 13:00:00,Bullish BOS,3341.74
2025-08-20 16:30:00,Bullish BOS,3345.29
2025-08-19 17:45:00,Bearish BOS,3325.71
2025-08-20 02:45:00,Bearish BOS,3314.89
2025-08-20 14:00:00,Bullish BOS,3327.56
2025-08-20 22:15:00,Bullish BOS,3348.24
2025-08-21 01:00:00,Bullish BOS,3350.19
2025-08-21 07:30:00,Bearish BOS,3338.95
2025-08-21 06:45:00,Bearish BOS,3340.41
2025-08-21 13:30:00,Bearish BOS,3334.29
2025-08-22 15:30:00,Bearish BOS,3325.17
2025-08-22 17:00:00,Bullish BOS,3347.42
2025-08-22 17:00:00,Bullish BOS,3348.06
2025-08-22 03:00:00,Bearish BOS,3336.62
2025-08-22 04:45:00,Bearish BOS,3335.08
2025-08-22 07:15:00,Bearish BOS,3331.44
2025-08-22 15:00:00,Bearish BOS,3325.81
2025-08-22 15:30:00,Bearish BOS,3325.37
2025-08-26 03:30:00,Bullish BOS,3378.79
2025-08-26 02:00:00,Bearish BOS,3359.81
2025-08-25 14:45:00,Bullish BOS,3369.79
2025-08-26 02:00:00,Bearish BOS,3361.98
2025-08-26 03:15:00,Bullish BOS,3376.22
2025-08-26 18:45:00,Bullish BOS,3386.44
2025-08-26 13:30:00,Bearish BOS,3369.84
2025-08-26 17:45:00,Bullish BOS,3379.02
2025-08-26 18:00:00,Bullish BOS,3379.86
2025-08-26 18:00:00,Bullish BOS,3380.23
2025-08-26 22:45:00,Bullish BOS,3389.39
2025-08-27 19:30:00,Bullish BOS,3393.31
2025-08-27 17:45:00,Bullish BOS,3385.44
2025-08-28 02:30:00,Bullish BOS,3398.81
2025-08-28 11:30:00,Bullish BOS,3397.64
2025-08-28 17:00:00,Bullish BOS,3408.75
2025-08-28 19:00:00,Bullish BOS,3413.45
2025-08-29 16:30:00,Bullish BOS,3423.17
2025-08-29 08:00:00,Bearish BOS,3408.0
2025-08-29 13:00:00,Bearish BOS,3406.98
2025-08-29 13:15:00,Bearish BOS,3406.57
2025-08-29 15:45:00,Bullish BOS,3414.83
2025-08-29 22:45:00,Bullish BOS,3450.11
2025-09-01 04:45:00,Bullish BOS,3453.88
2025-09-01 09:30:00,Bullish BOS,3486.04
2025-09-02 04:15:00,Bullish BOS,3489.81
2025-09-02 03:15:00,Bullish BOS,3481.23
2025-09-02 17:30:00,Bullish BOS,3508.69
2025-09-02 17:00:00,Bullish BOS,3494.08
2025-09-03 03:30:00,Bullish BOS,3540.17
2025-09-03 14:30:00,Bullish BOS,3546.81
2025-09-04 06:00:00,Bearish BOS,3529.36
2025-09-04 06:00:00,Bearish BOS,3527.09
2025-09-03 14:00:00,Bullish BOS,3541.89
2025-09-03 15:45:00,Bullish BOS,3549.61
2025-09-05 15:30:00,Bullish BOS,3578.46
2025-09-04 04:30:00,Bearish BOS,3552.16
2025-09-04 15:00:00,Bullish BOS,3545.48
2025-09-04 15:00:00,Bullish BOS,3546.85
2025-09-04 19:00:00,Bullish BOS,3553.12
2025-09-05 15:30:00,Bullish BOS,3558.81
2025-09-05 06:30:00,Bullish BOS,3556.46
2025-09-05 15:30:00,Bullish BOS,3561.09
2025-09-05 15:30:00,Bullish BOS,3555.09
2025-09-05 19:15:00,Bullish BOS,3597.63
2025-09-08 10:00:00,Bullish BOS,3600.0
2025-09-08 04:15:00,Bearish BOS,3586.49
2025-09-08 09:30:00,Bullish BOS,3596.56
2025-09-08 09:30:00,Bullish BOS,3597.07
2025-09-08 06:30:00,Bearish BOS,3584.98
2025-09-08 15:45:00,Bullish BOS,3622.36
2025-09-09 04:45:00,Bullish BOS,3646.35
2025-09-09 01:30:00,Bearish BOS,3631.77
2025-09-09 23:45:00,Bearish BOS,3628.19
2025-09-09 07:30:00,Bullish BOS,3654.38
2025-09-09 16:15:00,Bullish BOS,3659.22
2025-09-09 18:00:00,Bearish BOS,3636.65
2025-09-09 16:15:00,Bullish BOS,3656.6
2025-09-09 18:00:00,Bearish BOS,3643.9
2025-09-15 18:45:00,Bullish BOS,3674.12
2025-09-09 23:45:00,Bearish BOS,3626.91
2025-09-10 04:15:00,Bearish BOS,3622.17
2025-09-11 12:00:00,Bearish BOS,3620.29
2025-09-10 12:30:00,Bullish BOS,3648.37
2025-09-15 16:30:00,Bullish BOS,3657.57
