time,type,top,bottom,gap_size
2025-10-20 15:45:00,BULLISH_FVG,1.34214,1.34164,0.0005
2025-10-20 16:45:00,BEARISH_FVG,1.34172,1.34116,0.00056
2025-10-21 14:00:00,BULLISH_FVG,1.33809,1.33755,0.00054
2025-10-21 18:15:00,BULLISH_FVG,1.33856,1.33768,0.00088
2025-10-22 09:15:00,BEARISH_FVG,1.33797,1.33502,0.00295
2025-10-23 22:15:00,BULLISH_FVG,1.33231,1.33165,0.00066
2025-10-24 11:00:00,BEARISH_FVG,1.33241,1.33166,0.00075
2025-10-24 11:45:00,BULLISH_FVG,1.33169,1.33116,0.00053
2025-10-24 15:45:00,BULLISH_FVG,1.33353,1.33136,0.00217
2025-10-24 17:30:00,BEARISH_FVG,1.33243,1.33183,0.0006
2025-10-24 17:45:00,BEARISH_FVG,1.33174,1.33115,0.00059
2025-10-28 10:45:00,BEARISH_FVG,1.33202,1.33106,0.00096
2025-10-28 15:00:00,BEARISH_FVG,1.32914,1.32853,0.00061
2025-10-28 15:15:00,BEARISH_FVG,1.32798,1.32715,0.00083
2025-10-29 07:15:00,BEARISH_FVG,1.32491,1.32427,0.00064
2025-10-29 11:45:00,BULLISH_FVG,1.32173,1.321,0.00073
2025-10-29 14:30:00,BEARISH_FVG,1.32167,1.32079,0.00088
2025-10-29 15:15:00,BULLISH_FVG,1.32141,1.32053,0.00088
2025-10-29 17:00:00,BULLISH_FVG,1.32269,1.32209,0.0006
2025-10-29 20:45:00,BEARISH_FVG,1.32065,1.31782,0.00283
2025-10-29 21:45:00,BULLISH_FVG,1.31777,1.31658,0.00119
2025-10-30 02:30:00,BULLISH_FVG,1.32024,1.31955,0.00069
2025-10-30 14:45:00,BEARISH_FVG,1.31581,1.31507,0.00074
2025-10-30 15:00:00,BEARISH_FVG,1.31468,1.3139,0.00078
2025-10-30 17:45:00,BEARISH_FVG,1.31609,1.31536,0.00073
2025-10-31 09:00:00,BEARISH_FVG,1.31488,1.31413,0.00075
2025-11-03 00:15:00,BEARISH_FVG,1.31418,1.31343,0.00075
2025-11-03 18:00:00,BULLISH_FVG,1.31409,1.313,0.00109
2025-11-04 02:15:00,BEARISH_FVG,1.31341,1.3123,0.00111
2025-11-04 11:30:00,BEARISH_FVG,1.30826,1.30762,0.00064
2025-11-04 16:30:00,BEARISH_FVG,1.30514,1.30436,0.00078
2025-11-05 16:00:00,BEARISH_FVG,1.30337,1.30273,0.00064
2025-11-06 11:00:00,BULLISH_FVG,1.30793,1.30693,0.001
2025-11-06 14:15:00,BEARISH_FVG,1.30868,1.30814,0.00054
2025-11-06 15:45:00,BULLISH_FVG,1.31067,1.31005,0.00062
2025-11-06 16:15:00,BEARISH_FVG,1.31067,1.31002,0.00065
2025-11-07 00:00:00,BEARISH_FVG,1.31327,1.31266,0.00061
2025-11-07 10:30:00,BEARISH_FVG,1.31172,1.31103,0.00069
2025-11-07 14:45:00,BEARISH_FVG,1.31239,1.31185,0.00054
2025-11-07 17:00:00,BULLISH_FVG,1.31492,1.31407,0.00085
2025-11-07 17:15:00,BULLISH_FVG,1.31594,1.31503,0.00091
2025-11-10 10:30:00,BULLISH_FVG,1.31723,1.31607,0.00116
2025-11-10 12:45:00,BEARISH_FVG,1.31669,1.31607,0.00062
2025-11-10 14:00:00,BULLISH_FVG,1.31753,1.31686,0.00067
2025-11-11 08:45:00,BEARISH_FVG,1.31664,1.31608,0.00056
2025-11-11 09:15:00,BEARISH_FVG,1.31512,1.31401,0.00111
2025-11-11 15:30:00,BULLISH_FVG,1.31684,1.3151,0.00174
2025-11-11 17:15:00,BEARISH_FVG,1.31763,1.31694,0.00069
2025-11-12 11:00:00,BEARISH_FVG,1.31493,1.31314,0.00179
2025-11-12 16:15:00,BEARISH_FVG,1.30983,1.3092,0.00063
2025-11-12 18:00:00,BULLISH_FVG,1.31303,1.31188,0.00115
2025-11-13 09:30:00,BULLISH_FVG,1.31276,1.31213,0.00063
2025-11-13 09:45:00,BULLISH_FVG,1.31353,1.31287,0.00066
2025-11-13 11:00:00,BULLISH_FVG,1.31593,1.31429,0.00164
2025-11-13 14:30:00,BULLISH_FVG,1.31627,1.31563,0.00064
2025-11-13 14:45:00,BULLISH_FVG,1.31743,1.31644,0.00099
2025-11-13 20:45:00,BEARISH_FVG,1.32056,1.32005,0.00051
2025-11-14 01:00:00,BEARISH_FVG,1.31866,1.31804,0.00062
2025-11-14 01:15:00,BEARISH_FVG,1.31628,1.31464,0.00164
2025-11-14 10:15:00,BEARISH_FVG,1.31462,1.31252,0.0021
2025-11-14 10:45:00,BULLISH_FVG,1.31619,1.31252,0.00367
2025-11-14 12:30:00,BEARISH_FVG,1.31525,1.31465,0.0006
2025-11-14 14:45:00,BULLISH_FVG,1.31669,1.31525,0.00144
2025-11-14 17:00:00,BEARISH_FVG,1.31648,1.31593,0.00055
2025-11-14 18:15:00,BULLISH_FVG,1.31548,1.31393,0.00155
2025-11-17 09:30:00,BULLISH_FVG,1.31687,1.31574,0.00113
2025-11-17 21:45:00,BEARISH_FVG,1.31606,1.31536,0.0007
2025-11-18 06:30:00,BULLISH_FVG,1.31574,1.31498,0.00076
2025-11-18 10:15:00,BULLISH_FVG,1.31662,1.31585,0.00077
2025-11-18 18:00:00,BEARISH_FVG,1.31645,1.31466,0.00179
2025-11-19 17:45:00,BEARISH_FVG,1.31023,1.30803,0.0022
2025-11-19 19:30:00,BEARISH_FVG,1.3071,1.30648,0.00062
2025-11-19 21:15:00,BEARISH_FVG,1.30648,1.30571,0.00077
2025-11-19 23:45:00,BULLISH_FVG,1.30562,1.30487,0.00075
2025-11-20 15:45:00,BULLISH_FVG,1.30746,1.30653,0.00093
2025-11-20 18:45:00,BEARISH_FVG,1.30907,1.30853,0.00054
2025-11-21 01:45:00,BULLISH_FVG,1.30804,1.30727,0.00077
2025-11-21 11:45:00,BEARISH_FVG,1.30846,1.30752,0.00094
2025-11-21 12:00:00,BEARISH_FVG,1.30697,1.30628,0.00069
2025-11-21 14:45:00,BULLISH_FVG,1.30766,1.30488,0.00278
2025-11-24 10:15:00,BULLISH_FVG,1.31001,1.30947,0.00054
2025-11-24 14:30:00,BULLISH_FVG,1.31044,1.30935,0.00109
2025-11-24 16:15:00,BEARISH_FVG,1.31042,1.30983,0.00059
2025-11-25 09:15:00,BULLISH_FVG,1.31117,1.31057,0.0006
2025-11-25 15:15:00,BULLISH_FVG,1.31453,1.31367,0.00086
2025-11-25 16:45:00,BULLISH_FVG,1.31702,1.31642,0.0006
2025-11-25 19:15:00,BULLISH_FVG,1.31837,1.31783,0.00054
2025-11-25 22:30:00,BEARISH_FVG,1.32076,1.31791,0.00285
2025-11-25 22:45:00,BEARISH_FVG,1.3176,1.31631,0.00129
2025-11-26 09:30:00,BEARISH_FVG,1.31854,1.31802,0.00052
2025-11-26 13:15:00,BEARISH_FVG,1.31605,1.3155,0.00055
2025-11-26 13:45:00,BULLISH_FVG,1.31653,1.3155,0.00103
2025-11-26 14:15:00,BEARISH_FVG,1.31653,1.31578,0.00075
2025-11-26 14:45:00,BULLISH_FVG,1.31641,1.31578,0.00063
2025-11-26 15:00:00,BULLISH_FVG,1.31763,1.31664,0.00099
2025-11-27 18:45:00,BEARISH_FVG,1.32495,1.32445,0.0005
2025-11-28 18:00:00,BULLISH_FVG,1.32441,1.32254,0.00187
2025-12-01 00:00:00,BEARISH_FVG,1.32379,1.32262,0.00117
2025-12-01 14:15:00,BULLISH_FVG,1.32412,1.32355,0.00057
2025-12-01 15:00:00,BULLISH_FVG,1.32648,1.32554,0.00094
2025-12-03 11:00:00,BULLISH_FVG,1.32562,1.32506,0.00056
2025-12-03 11:45:00,BULLISH_FVG,1.32782,1.3266,0.00122
2025-12-03 18:15:00,BULLISH_FVG,1.33407,1.33312,0.00095
2025-12-04 10:30:00,BULLISH_FVG,1.33487,1.33412,0.00075
2025-12-04 16:15:00,BULLISH_FVG,1.33537,1.33439,0.00098
2025-12-04 16:30:00,BULLISH_FVG,1.3362,1.33556,0.00064
2025-12-05 18:00:00,BEARISH_FVG,1.33494,1.33437,0.00057
2025-12-05 18:15:00,BEARISH_FVG,1.33388,1.33293,0.00095
2025-12-08 16:15:00,BULLISH_FVG,1.33303,1.3323,0.00073
2025-12-09 18:15:00,BULLISH_FVG,1.33063,1.32982,0.00081
2025-12-10 09:15:00,BULLISH_FVG,1.33195,1.33141,0.00054
2025-12-10 16:00:00,BULLISH_FVG,1.33243,1.33192,0.00051
2025-12-10 22:15:00,BULLISH_FVG,1.33762,1.33702,0.0006
2025-12-11 12:00:00,BULLISH_FVG,1.33679,1.33627,0.00052
2025-12-11 15:45:00,BULLISH_FVG,1.34003,1.3395,0.00053
2025-12-11 22:00:00,BEARISH_FVG,1.33997,1.33907,0.0009
2025-12-12 19:30:00,BULLISH_FVG,1.33632,1.33533,0.00099
2025-12-12 21:00:00,BEARISH_FVG,1.33695,1.33616,0.00079
2025-12-16 11:00:00,BULLISH_FVG,1.33922,1.33859,0.00063
2025-12-16 12:45:00,BULLISH_FVG,1.34202,1.34119,0.00083
2025-12-16 20:00:00,BEARISH_FVG,1.34318,1.34243,0.00075
2025-12-17 04:15:00,BEARISH_FVG,1.34213,1.3414,0.00073
2025-12-17 09:15:00,BEARISH_FVG,1.33718,1.33511,0.00207
2025-12-18 14:15:00,BULLISH_FVG,1.3375,1.33584,0.00166
2025-12-18 15:45:00,BULLISH_FVG,1.34192,1.34096,0.00096
2025-12-19 16:15:00,BULLISH_FVG,1.33797,1.33734,0.00063
2025-12-19 18:15:00,BULLISH_FVG,1.33706,1.33636,0.0007
2025-12-19 23:00:00,BEARISH_FVG,1.33845,1.33773,0.00072
2025-12-22 09:45:00,BULLISH_FVG,1.34133,1.34055,0.00078
2025-12-22 12:15:00,BULLISH_FVG,1.34303,1.34249,0.00054
2025-12-22 16:30:00,BULLISH_FVG,1.34466,1.34388,0.00078
2025-12-22 20:15:00,BEARISH_FVG,1.34702,1.34651,0.00051
2025-12-23 23:45:00,BULLISH_FVG,1.35154,1.35057,0.00097
2025-12-24 03:30:00,BULLISH_FVG,1.35211,1.35152,0.00059
2025-12-24 11:00:00,BULLISH_FVG,1.35202,1.35133,0.00069
2025-12-26 00:15:00,BULLISH_FVG,1.35162,1.35056,0.00106
2025-12-26 15:30:00,BULLISH_FVG,1.35129,1.35057,0.00072
2025-12-26 17:45:00,BEARISH_FVG,1.35199,1.35121,0.00078
2025-12-26 18:15:00,BEARISH_FVG,1.35032,1.3496,0.00072
2025-12-29 07:00:00,BEARISH_FVG,1.34999,1.34943,0.00056
2025-12-29 07:15:00,BEARISH_FVG,1.34935,1.3488,0.00055
2025-12-29 14:15:00,BEARISH_FVG,1.34887,1.34811,0.00076
2025-12-30 13:45:00,BEARISH_FVG,1.35139,1.35089,0.0005
2025-12-30 17:15:00,BEARISH_FVG,1.34711,1.3463,0.00081
2025-12-31 10:30:00,BEARISH_FVG,1.34563,1.3448,0.00083
2025-12-31 13:15:00,BULLISH_FVG,1.34454,1.34396,0.00058
2025-12-31 15:45:00,BEARISH_FVG,1.34667,1.34559,0.00108
2025-12-31 17:00:00,BEARISH_FVG,1.34395,1.34341,0.00054
2025-12-31 17:15:00,BEARISH_FVG,1.34319,1.34131,0.00188
2025-12-31 17:45:00,BULLISH_FVG,1.34192,1.34131,0.00061
2025-12-31 18:00:00,BULLISH_FVG,1.34472,1.34317,0.00155
2025-12-31 22:15:00,BULLISH_FVG,1.34676,1.3461,0.00066
2026-01-02 00:00:00,BEARISH_FVG,1.34755,1.34637,0.00118
2026-01-02 00:15:00,BEARISH_FVG,1.34716,1.34652,0.00064
2026-01-02 08:00:00,BEARISH_FVG,1.34771,1.34718,0.00053
2026-01-02 17:45:00,BULLISH_FVG,1.3488,1.34781,0.00099
2026-01-02 18:45:00,BEARISH_FVG,1.34881,1.34829,0.00052
2026-01-05 00:00:00,BEARISH_FVG,1.34582,1.34507,0.00075
2026-01-05 01:45:00,BEARISH_FVG,1.34506,1.34449,0.00057
2026-01-05 05:30:00,BEARISH_FVG,1.34277,1.34184,0.00093
2026-01-05 12:00:00,BULLISH_FVG,1.34403,1.34335,0.00068
2026-01-05 15:00:00,BEARISH_FVG,1.34637,1.34576,0.00061
2026-01-05 15:15:00,BEARISH_FVG,1.34527,1.3443,0.00097
2026-01-05 15:30:00,BEARISH_FVG,1.34415,1.34341,0.00074
2026-01-05 16:00:00,BULLISH_FVG,1.34505,1.34341,0.00164
2026-01-05 17:00:00,BULLISH_FVG,1.34727,1.34666,0.00061
2026-01-05 18:00:00,BULLISH_FVG,1.35024,1.3497,0.00054
2026-01-06 13:15:00,BEARISH_FVG,1.3532,1.3526,0.0006
2026-01-06 17:15:00,BEARISH_FVG,1.35249,1.3512,0.00129
2026-01-07 09:30:00,BEARISH_FVG,1.3511,1.3503,0.0008
2026-01-07 17:15:00,BEARISH_FVG,1.34932,1.34879,0.00053
2026-01-08 15:45:00,BEARISH_FVG,1.34373,1.34313,0.0006
2026-01-12 02:15:00,BULLISH_FVG,1.34101,1.33941,0.0016
2026-01-12 02:45:00,BULLISH_FVG,1.34286,1.34166,0.0012
2026-01-12 13:45:00,BEARISH_FVG,1.34691,1.3464,0.00051
2026-01-12 16:15:00,BEARISH_FVG,1.34773,1.34722,0.00051
2026-01-13 15:45:00,BULLISH_FVG,1.34661,1.34611,0.0005
2026-01-13 17:30:00,BEARISH_FVG,1.34489,1.34414,0.00075
2026-01-15 15:00:00,BEARISH_FVG,1.34125,1.33998,0.00127
2026-01-15 15:15:00,BEARISH_FVG,1.34056,1.33996,0.0006
2026-01-15 15:30:00,BEARISH_FVG,1.33985,1.33901,0.00084
2026-01-15 15:45:00,BEARISH_FVG,1.33885,1.33805,0.0008
2026-01-16 17:30:00,BEARISH_FVG,1.33977,1.33831,0.00146
2026-01-19 00:00:00,BEARISH_FVG,1.33737,1.33509,0.00228
2026-01-19 00:15:00,BEARISH_FVG,1.33737,1.33552,0.00185
2026-01-19 01:15:00,BULLISH_FVG,1.33742,1.33571,0.00171
2026-01-19 01:45:00,BULLISH_FVG,1.33962,1.3387,0.00092
2026-01-19 09:45:00,BEARISH_FVG,1.33995,1.33899,0.00096
2026-01-20 05:30:00,BULLISH_FVG,1.34339,1.34269,0.0007
2026-01-20 09:30:00,BULLISH_FVG,1.34455,1.34352,0.00103
2026-01-20 09:45:00,BULLISH_FVG,1.34703,1.34498,0.00205
2026-01-20 13:15:00,BEARISH_FVG,1.34755,1.34675,0.0008
2026-01-21 03:30:00,BULLISH_FVG,1.34505,1.34444,0.00061
2026-01-21 11:45:00,BEARISH_FVG,1.34298,1.34156,0.00142
2026-01-21 16:45:00,BULLISH_FVG,1.3447,1.34377,0.00093
2026-01-22 11:15:00,BULLISH_FVG,1.34262,1.34197,0.00065
2026-01-22 11:30:00,BULLISH_FVG,1.34348,1.34296,0.00052
2026-01-22 13:15:00,BEARISH_FVG,1.3443,1.34253,0.00177
2026-01-22 17:15:00,BULLISH_FVG,1.3465,1.34527,0.00123
2026-01-23 11:45:00,BULLISH_FVG,1.35265,1.35078,0.00187
2026-01-23 17:30:00,BULLISH_FVG,1.35499,1.35447,0.00052
2026-01-23 18:00:00,BULLISH_FVG,1.35608,1.35556,0.00052
2026-01-23 18:30:00,BULLISH_FVG,1.3574,1.35685,0.00055
2026-01-23 18:45:00,BULLISH_FVG,1.3586,1.35746,0.00114
2026-01-23 22:00:00,BULLISH_FVG,1.36209,1.36125,0.00084
2026-01-26 00:00:00,BULLISH_FVG,1.36566,1.36435,0.00131
2026-01-26 00:15:00,BULLISH_FVG,1.3659,1.36437,0.00153
2026-01-26 03:00:00,BULLISH_FVG,1.36608,1.36553,0.00055
2026-01-26 05:00:00,BEARISH_FVG,1.36748,1.36695,0.00053
2026-01-26 09:45:00,BEARISH_FVG,1.36609,1.36556,0.00053
2026-01-26 10:45:00,BULLISH_FVG,1.36571,1.36515,0.00056
2026-01-26 16:00:00,BULLISH_FVG,1.3658,1.36525,0.00055
2026-01-26 16:30:00,BULLISH_FVG,1.36758,1.36703,0.00055
2026-01-26 21:15:00,BEARISH_FVG,1.36881,1.36816,0.00065
2026-01-27 04:30:00,BULLISH_FVG,1.36907,1.36825,0.00082
2026-01-27 14:15:00,BULLISH_FVG,1.37194,1.37125,0.00069
2026-01-27 16:45:00,BULLISH_FVG,1.37639,1.37456,0.00183
2026-01-27 17:15:00,BULLISH_FVG,1.37828,1.37766,0.00062
2026-01-27 17:45:00,BEARISH_FVG,1.37828,1.3765,0.00178
2026-01-27 18:45:00,BULLISH_FVG,1.37762,1.37686,0.00076
2026-01-27 23:00:00,BULLISH_FVG,1.38281,1.37923,0.00358
2026-01-28 05:45:00,BEARISH_FVG,1.38075,1.38023,0.00052
2026-01-28 09:45:00,BEARISH_FVG,1.38098,1.38018,0.0008
2026-01-28 11:00:00,BEARISH_FVG,1.37969,1.37908,0.00061
2026-01-28 13:15:00,BEARISH_FVG,1.37908,1.37789,0.00119
2026-01-28 17:15:00,BEARISH_FVG,1.37799,1.37674,0.00125
2026-01-29 03:15:00,BEARISH_FVG,1.38187,1.38097,0.0009
2026-01-29 10:45:00,BEARISH_FVG,1.3836,1.3827,0.0009
2026-01-29 15:00:00,BULLISH_FVG,1.3809,1.38017,0.00073
2026-01-29 16:15:00,BULLISH_FVG,1.38208,1.38157,0.00051
2026-01-29 17:15:00,BEARISH_FVG,1.38207,1.37863,0.00344
2026-01-29 17:30:00,BEARISH_FVG,1.3783,1.3773,0.001
2026-01-30 00:15:00,BEARISH_FVG,1.38077,1.38026,0.00051
2026-01-30 02:30:00,BEARISH_FVG,1.38067,1.37951,0.00116
2026-01-30 02:45:00,BEARISH_FVG,1.37889,1.37826,0.00063
2026-01-30 04:00:00,BEARISH_FVG,1.37675,1.37621,0.00054
2026-01-30 10:00:00,BULLISH_FVG,1.37683,1.37624,0.00059
2026-01-30 11:15:00,BEARISH_FVG,1.37595,1.37542,0.00053
2026-01-30 14:00:00,BULLISH_FVG,1.37768,1.37705,0.00063
2026-01-30 14:45:00,BEARISH_FVG,1.37775,1.37677,0.00098
2026-01-30 21:00:00,BULLISH_FVG,1.37094,1.36962,0.00132
2026-02-02 02:15:00,BULLISH_FVG,1.36986,1.36861,0.00125
2026-02-02 15:15:00,BEARISH_FVG,1.36852,1.36744,0.00108
2026-02-02 16:15:00,BEARISH_FVG,1.3649,1.36405,0.00085
2026-02-02 16:45:00,BULLISH_FVG,1.36597,1.36405,0.00192
2026-02-02 21:45:00,BULLISH_FVG,1.36564,1.36473,0.00091
2026-02-03 05:45:00,BULLISH_FVG,1.36838,1.36761,0.00077
2026-02-03 14:45:00,BULLISH_FVG,1.36731,1.36659,0.00072
2026-02-03 15:00:00,BULLISH_FVG,1.36794,1.36734,0.0006
2026-02-03 17:30:00,BULLISH_FVG,1.36886,1.36816,0.0007
2026-02-04 11:30:00,BEARISH_FVG,1.37233,1.37166,0.00067
2026-02-04 11:45:00,BEARISH_FVG,1.37162,1.37098,0.00064
2026-02-04 14:30:00,BULLISH_FVG,1.37178,1.37124,0.00054
2026-02-04 16:15:00,BEARISH_FVG,1.37111,1.37005,0.00106
2026-02-04 18:15:00,BEARISH_FVG,1.3663,1.36564,0.00066
2026-02-04 19:45:00,BEARISH_FVG,1.36609,1.36555,0.00054
2026-02-05 04:15:00,BEARISH_FVG,1.3646,1.36362,0.00098
2026-02-05 05:00:00,BEARISH_FVG,1.36323,1.36272,0.00051
2026-02-05 10:45:00,BEARISH_FVG,1.36211,1.36143,0.00068
2026-02-05 11:00:00,BEARISH_FVG,1.3612,1.36041,0.00079
2026-02-05 11:15:00,BEARISH_FVG,1.35987,1.35869,0.00118
2026-02-05 11:45:00,BEARISH_FVG,1.35762,1.3568,0.00082
2026-02-05 14:15:00,BEARISH_FVG,1.35834,1.35686,0.00148
2026-02-05 17:00:00,BEARISH_FVG,1.3565,1.35559,0.00091
2026-02-05 18:30:00,BULLISH_FVG,1.35386,1.35304,0.00082
2026-02-05 22:45:00,BEARISH_FVG,1.35476,1.35424,0.00052
2026-02-06 16:45:00,BULLISH_FVG,1.36029,1.35968,0.00061
2026-02-09 00:00:00,BEARISH_FVG,1.36135,1.3597,0.00165
2026-02-09 01:45:00,BULLISH_FVG,1.36043,1.35945,0.00098
2026-02-09 09:15:00,BEARISH_FVG,1.36154,1.36042,0.00112
2026-02-09 13:45:00,BULLISH_FVG,1.36306,1.36231,0.00075
2026-02-09 15:00:00,BULLISH_FVG,1.3656,1.36496,0.00064
2026-02-09 17:15:00,BULLISH_FVG,1.36584,1.36453,0.00131
2026-02-10 14:15:00,BULLISH_FVG,1.36742,1.36645,0.00097
2026-02-10 17:15:00,BEARISH_FVG,1.367,1.36639,0.00061
2026-02-10 23:00:00,BEARISH_FVG,1.36509,1.36443,0.00066
2026-02-11 12:45:00,BULLISH_FVG,1.37017,1.36939,0.00078
2026-02-11 15:45:00,BEARISH_FVG,1.36766,1.366,0.00166
2026-02-12 09:30:00,BULLISH_FVG,1.36276,1.3621,0.00066
2026-02-12 11:15:00,BULLISH_FVG,1.36448,1.36393,0.00055
2026-02-12 14:45:00,BEARISH_FVG,1.36412,1.36348,0.00064
2026-02-12 18:15:00,BEARISH_FVG,1.36492,1.36344,0.00148
2026-02-12 20:15:00,BEARISH_FVG,1.36184,1.36118,0.00066
2026-02-13 09:45:00,BULLISH_FVG,1.36085,1.36024,0.00061
2026-02-13 18:00:00,BEARISH_FVG,1.3624,1.36182,0.00058
2026-02-13 18:30:00,BULLISH_FVG,1.36284,1.36182,0.00102
2026-02-13 23:00:00,BULLISH_FVG,1.36536,1.36465,0.00071
2026-02-16 00:00:00,BEARISH_FVG,1.36469,1.36406,0.00063
2026-02-16 15:15:00,BEARISH_FVG,1.36394,1.36332,0.00062
2026-02-17 09:15:00,BEARISH_FVG,1.36102,1.35797,0.00305
2026-02-17 09:30:00,BEARISH_FVG,1.35782,1.35723,0.00059
2026-02-17 09:45:00,BEARISH_FVG,1.35693,1.3563,0.00063
2026-02-17 10:45:00,BULLISH_FVG,1.3585,1.35796,0.00054
2026-02-17 13:45:00,BEARISH_FVG,1.35836,1.35773,0.00063
2026-02-17 18:15:00,BULLISH_FVG,1.35168,1.3509,0.00078
2026-02-17 18:30:00,BULLISH_FVG,1.35271,1.35195,0.00076
2026-02-17 20:30:00,BULLISH_FVG,1.3554,1.35485,0.00055
2026-02-18 19:00:00,BEARISH_FVG,1.35429,1.35368,0.00061
2026-02-18 19:45:00,BEARISH_FVG,1.35283,1.35222,0.00061
2026-02-19 08:30:00,BULLISH_FVG,1.3495,1.3489,0.0006
2026-02-19 09:45:00,BULLISH_FVG,1.35046,1.34992,0.00054
2026-02-19 13:30:00,BEARISH_FVG,1.34854,1.34752,0.00102
2026-02-19 16:15:00,BEARISH_FVG,1.34525,1.34442,0.00083
2026-02-19 17:15:00,BULLISH_FVG,1.34564,1.34499,0.00065
2026-02-20 10:00:00,BEARISH_FVG,1.34547,1.34488,0.00059
2026-02-20 11:30:00,BULLISH_FVG,1.34668,1.34611,0.00057
2026-02-20 12:45:00,BULLISH_FVG,1.34734,1.34676,0.00058
2026-02-20 17:15:00,BULLISH_FVG,1.34943,1.34821,0.00122
2026-02-23 00:30:00,BULLISH_FVG,1.34919,1.34862,0.00057
2026-02-23 01:15:00,BULLISH_FVG,1.35017,1.34951,0.00066
2026-02-23 01:45:00,BULLISH_FVG,1.35197,1.35143,0.00054
2026-02-23 08:15:00,BULLISH_FVG,1.35292,1.35212,0.0008
2026-02-23 13:30:00,BEARISH_FVG,1.35035,1.34979,0.00056
2026-02-23 18:00:00,BEARISH_FVG,1.35064,1.34984,0.0008
2026-02-23 19:15:00,BEARISH_FVG,1.35052,1.34989,0.00063
2026-02-24 19:30:00,BEARISH_FVG,1.35248,1.3519,0.00058
2026-02-24 22:00:00,BEARISH_FVG,1.35081,1.35028,0.00053
2026-02-25 13:30:00,BEARISH_FVG,1.35046,1.34983,0.00063
2026-02-25 15:00:00,BULLISH_FVG,1.35201,1.35126,0.00075
2026-02-25 19:15:00,BULLISH_FVG,1.35578,1.35519,0.00059
2026-02-26 04:30:00,BEARISH_FVG,1.3569,1.3563,0.0006
2026-02-26 10:15:00,BEARISH_FVG,1.3544,1.35352,0.00088
2026-02-26 15:45:00,BEARISH_FVG,1.35507,1.35444,0.00063
2026-02-26 17:30:00,BEARISH_FVG,1.35384,1.35214,0.0017
2026-02-26 19:30:00,BEARISH_FVG,1.3493,1.34728,0.00202
2026-02-26 20:00:00,BEARISH_FVG,1.34659,1.34556,0.00103
2026-02-26 21:15:00,BULLISH_FVG,1.34711,1.3466,0.00051
2026-02-27 08:30:00,BEARISH_FVG,1.34848,1.34753,0.00095
2026-02-27 10:00:00,BULLISH_FVG,1.34877,1.34826,0.00051
2026-02-27 23:00:00,BEARISH_FVG,1.34859,1.3477,0.00089
2026-03-02 00:00:00,BEARISH_FVG,1.34715,1.34169,0.00546
2026-03-02 00:15:00,BEARISH_FVG,1.34699,1.34118,0.00581
2026-03-02 03:00:00,BULLISH_FVG,1.34289,1.34227,0.00062
2026-03-02 08:00:00,BEARISH_FVG,1.34219,1.34153,0.00066
2026-03-02 08:15:00,BEARISH_FVG,1.3414,1.34041,0.00099
2026-03-02 08:30:00,BEARISH_FVG,1.33999,1.33906,0.00093
2026-03-02 09:15:00,BEARISH_FVG,1.33765,1.33665,0.001
2026-03-02 10:30:00,BEARISH_FVG,1.3348,1.33392,0.00088
2026-03-02 11:00:00,BULLISH_FVG,1.33456,1.33392,0.00064
2026-03-02 11:15:00,BULLISH_FVG,1.33639,1.33561,0.00078
2026-03-02 15:00:00,BEARISH_FVG,1.34047,1.33989,0.00058
2026-03-02 16:45:00,BULLISH_FVG,1.34091,1.34014,0.00077
2026-03-02 17:30:00,BEARISH_FVG,1.34029,1.33963,0.00066
2026-03-02 17:45:00,BEARISH_FVG,1.33872,1.33819,0.00053
2026-03-02 18:45:00,BULLISH_FVG,1.33806,1.3374,0.00066
2026-03-02 19:15:00,BULLISH_FVG,1.34038,1.33943,0.00095
2026-03-02 21:15:00,BULLISH_FVG,1.34147,1.34079,0.00068
2026-03-02 22:15:00,BEARISH_FVG,1.34252,1.34028,0.00224
2026-03-03 07:45:00,BEARISH_FVG,1.33798,1.33701,0.00097
2026-03-03 10:15:00,BEARISH_FVG,1.33338,1.3324,0.00098
2026-03-03 13:45:00,BULLISH_FVG,1.32859,1.32803,0.00056
2026-03-03 17:15:00,BEARISH_FVG,1.32823,1.32752,0.00071
2026-03-03 17:45:00,BULLISH_FVG,1.32876,1.32752,0.00124
2026-03-04 06:00:00,BULLISH_FVG,1.33365,1.33295,0.0007
2026-03-04 06:45:00,BEARISH_FVG,1.33308,1.33227,0.00081
2026-03-04 08:45:00,BULLISH_FVG,1.33321,1.33242,0.00079
2026-03-04 09:30:00,BULLISH_FVG,1.33562,1.33427,0.00135
2026-03-04 11:15:00,BULLISH_FVG,1.33554,1.33494,0.0006
2026-03-04 12:15:00,BULLISH_FVG,1.33776,1.33726,0.0005
2026-03-04 13:15:00,BULLISH_FVG,1.33887,1.33804,0.00083
2026-03-04 22:00:00,BULLISH_FVG,1.33711,1.33652,0.00059
2026-03-05 03:45:00,BEARISH_FVG,1.33796,1.33706,0.0009
2026-03-05 05:15:00,BEARISH_FVG,1.3361,1.33542,0.00068
2026-03-05 08:00:00,BEARISH_FVG,1.33276,1.33168,0.00108
2026-03-05 10:15:00,BEARISH_FVG,1.33374,1.33315,0.00059
2026-03-05 11:15:00,BULLISH_FVG,1.33513,1.33281,0.00232
2026-03-05 15:30:00,BEARISH_FVG,1.3361,1.33557,0.00053
2026-03-05 22:15:00,BULLISH_FVG,1.33464,1.33281,0.00183
